id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,normalized_address,source,latitude,longitude,Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status,Date
1404.0,https://www.onthemarket.com/details/13571288/,3 bedroom semi-detached house for sale,"North Street, Bletchley, Milton Keynes",340000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: E*,904 sq ft / 84 sq m,"['THREE DOUBLE BEDROOMS', 'SEMI DETACHED', 'CONSERVATORY', 'OFF ROAD PARKING FOR SEVERAL VEHICLES', 'EXTENSIVE PRIVATE REAR GARDEN', 'SEPARATE RECEPTION ROOMS', 'CLOSE TO SHOPS', 'CLOSE TO TRAIN STATION']","North Street, Bletchley, Milton Keynes, Buckinghamshire",scraped,51.998443158114,-0.729019953109,,340000.0,,,S,,,,,,,,,,,,2023-12-31
1405.0,https://www.onthemarket.com/details/14063103/,3 bedroom semi-detached house for sale,"Tring Road, Aylesbury HP20",485000.0,Price qualifier not available,OnTheMarket < 14 days,Semi-detached house,3 bed,1bath,EPC rating: E*,"1,184 sq ft / 110 sq m","['Tenure: Freehold', '1930`s SEMI', 'RECEPTION HALLWAY', 'BAY FRONTED SITTING ROOM', 'DINING ROOM', 'LOUNGE/TV ROOM', 'FITTED KITCHEN', 'UTILITY & CLOAKROOM', 'THREE BEDROOMS', 'REFITTED FOUR PIECE BATHROOM', 'FOUR CAR DRIVEWAY & LARGE REAR GARDEN']","Tring Road, Aylesbury HP20, Buckinghamshire",scraped,51.813799901125,-0.785667826273,,485000.0,,,S,,,,,,,,,,,,2023-12-31
1406.0,https://www.onthemarket.com/details/13482502/,3 bedroom end of terrace house for sale,Milton Keynes MK17,435995.0,Price qualifier not available,OnTheMarket > 14 days,End of terrace house,3 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'Three bedroom house', 'Brand new home with incentives', 'Kitchen and Dining Room', 'Ensuite to primary bedroom', 'South facing garden', 'Living Room', 'Cloakroom', 'Characterful and unique home', 'Sept/Oct completion', '1001 sq ft']","Milton Keynes MK17, Buckinghamshire",scraped,52.034305,-0.651885785,,435995.0,,,T,,,,,,,,,,,,2023-12-31
1407.0,https://www.onthemarket.com/details/14014536/,4 bedroom semi-detached house for sale,"Fishermans Way, Bourne End SL8",585000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,4 bed,2bath,EPC rating: C*,"1,711 sq ft / 159 sq m","['No Chain', 'Extended Chalet Style Bungalow', '4 Bedrooms', '2 Bathrooms', '3 Reception Rooms', 'Home Office/Summerhouse', 'Gated Driveway', 'Private Garden', 'Flexible Accommodation', 'Gas Central Heating']","Fishermans Way, Bourne End SL8, Buckinghamshire",scraped,51.580971029662,-0.708262354198,,585000.0,,,S,,,,,,,,,,,,2023-12-31
1408.0,https://www.onthemarket.com/details/13124525/,5 bedroom detached house for sale,"Chequers End, Winslow",535000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,5 bed,2bath,EPC rating: D*,"1,431 sq ft / 133 sq m","['Detached 5 Bedroom', 'Two Bathrooms', 'Two Reception Rooms', 'Kitchen/Breakfast Room', 'Separate Utility Room', 'Integral Single Garage', 'Driveway', 'EPC Rating D', 'No Upper Chain', 'Enclosed Rear Garden']","Chequers End, Winslow, Buckinghamshire",scraped,51.9415291,-0.8757839,,535000.0,,,D,,,,,,,,,,,,2023-12-31
1409.0,https://www.onthemarket.com/details/13931201/,4 bedroom detached house for sale,"Station Road, Milton Keynes MK17",650000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,4bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'Four Bedrooms', 'Detached', 'Garage', 'Open Plan Living', 'Off Street Parking', 'Sought After Village Location', 'Immaculate Presentation', 'Master Bedroom with Ensuite Bathroom', 'Internal Viewings Recommended']","Station Road, Milton Keynes MK17, Buckinghamshire",scraped,52.003301814755,-0.687910464953,,650000.0,,,D,,,,,,,,,,,,2023-12-31
1410.0,https://www.onthemarket.com/details/13746832/,2 bedroom flat for sale,"High Wycombe,  Buckinghamshire,  HP13",250000.0,Price qualifier not available,OnTheMarket > 14 days,Flat,2 bed,2bath,EPC rating: C*,687 sq ft / 64 sq m,"['Tenure: Leasehold', 'Two bedroom apartment', 'Access to M40 & High Wycombe Train station', 'Allocated parking', 'No onward chain', 'East Wycombe location', 'Lounge/Dining Room', 'Modern kitchen and bathroom']","High Wycombe,  Buckinghamshire,  HP13",scraped,51.628329,-0.7426181,,250000.0,,,F,,,,,,,,,,,,2023-12-31
1411.0,https://www.onthemarket.com/details/12997866/,4 bedroom detached house for sale,"Sycamore Drive, Marlow SL7",625000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,1bath,EPC rating: E*,"1,377 sq ft / 128 sq m","['Tenure: Freehold', 'Detached Family House', 'Double Length Lounge', 'Separate Dining Room', 'Family Room/Bedroom Four', 'Kitchen', 'Three Good Sized Bedrooms', 'Family Bathroom & Cloakroom', 'Driveway Parking for 2-3 Cars', 'Good Sized Rear Garden', 'Quiet Residential Cul-De-Sac']","Sycamore Drive, Marlow SL7, Buckinghamshire",scraped,51.588301011849,-0.777869990364,,625000.0,,,D,,,,,,,,,,,,2023-12-31
1412.0,https://www.onthemarket.com/details/13820399/,3 bedroom semi-detached house for sale,"Ravenglass Croft, Broughton, Milton Keynes",375000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating not available,Size info not available,"['THREE-BEDROOM SEMI-DETACHED', 'KITCHEN/DINER', 'DOWNSTAIRS CLOAKROOM', 'FAMILY BATHROOM', 'EN-SUITE', 'FULLY-ENCLOSED REAR GARDEN', 'GARAGE & OFF-ROAD PARKING']","Ravenglass Croft, Broughton, Milton Keynes, Buckinghamshire",scraped,52.043432697683,-0.693199124377,,375000.0,,,S,,,,,,,,,,,,2023-12-31
1413.0,https://www.onthemarket.com/details/14073060/,3 bedroom terraced house for sale,"Hilliard Drive, Bradwell, Milton Keynes",280000.0,Price qualifier not available,OnTheMarket < 14 days,Terraced house,3 bed,1bath,EPC rating: E*,753 sq ft / 70 sq m,"['THREE BEDROOMS', 'EXTENDED', 'LOUNGE/DINER', 'KITCHEN', 'FAMILY BATHROOM', 'LOW MAINTENANCE GARDEN', 'DRIVEWAY PLUS ADDITIONAL OFF-ROAD PARKING', 'CLOSE TO TRAIN STATION']","Hilliard Drive, Bradwell, Milton Keynes, Buckinghamshire",scraped,52.045698189145,-0.787692681092,,280000.0,,,T,,,,,,,,,,,,2023-12-31
1414.0,https://www.onthemarket.com/details/13018205/,2 bedroom apartment for sale,"Plot 504, St. Lucia Crescent, Bletchley, Milton Keynes",240000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating not available,Size info not available,"['Two double bedrooms', 'En-suite shower room to the main bedroom', 'Open plan kitchen/living area', 'Storage cupboard in the hallway', 'Allocated parking', 'Personalise before you move in', 'Ground floor']","Plot 504, St. Lucia Crescent, Bletchley, Milton Keynes, Buckinghamshire",scraped,51.971108656987,-0.739602875605,,240000.0,,,F,,,,,,,,,,,,2023-12-31
1415.0,https://www.onthemarket.com/details/13339565/,4 bedroom detached house for sale,"Cropwell Bishop, Emerson Valley, Milton Keynes",355000.0,Offers over,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,968 sq ft / 90 sq m,"['Private Rear Garden', 'Great School Catchment', 'Downstairs Cloakroom', 'Single Garage & Driveway Parking', 'Offered Chain Free']","Cropwell Bishop, Emerson Valley, Milton Keynes, Buckinghamshire",scraped,51.998935104056,-0.772920916926,,355000.0,,,D,,,,,,,,,,,,2023-12-31
1416.0,https://www.onthemarket.com/details/14017009/,4 bedroom townhouse for sale,"St Bartholomews, Monkston",465000.0,Price qualifier not available,OnTheMarket > 14 days,Townhouse,4 bed,2bath,EPC rating: C*,"1,128 sq ft / 105 sq m","['Three/Four Bedrooms', 'Open Views To Front', 'Conservatory', 'En-suite to the principal bedroom', 'Kitchen/Breakfast Room', 'Garage with electric door', '(2) Cloakrooms & Bathroom', 'Dining Room', 'Sought after area', 'Energy rating tbc']","St Bartholomews, Monkston, Buckinghamshire",scraped,52.035279139126,-0.699630940671,,465000.0,,,D,,,,,,,,,,,,2023-12-31
1417.0,https://www.onthemarket.com/details/13807165/,4 bedroom detached house for sale,"Dovecote Close, Princes Risborough HP27",650000.0,Guide price,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: D*,"1,192 sq ft / 111 sq m","['Tenure: Freehold', 'DETACHED FAMILY HOME', 'FOUR BEDROOMS', 'MODERN KITCHEN / BREAKFAST ROOM', 'GOOD SIZED ROOM / DINER', 'MODERN FAMILY BATHROOM', 'SUNNY PRIVATE REAR GARDEN', 'EXTENSION POTENTIAL (STPP)', 'QUIET CUL-DE-SAC LOCATION', 'WALKING DISTANCE TO TRAIN STATION', 'SINGLE GARAGE']","Dovecote Close, Princes Risborough HP27, Buckinghamshire",scraped,51.73237164353,-0.82716072285,,650000.0,,,D,,,,,,,,,,,,2023-12-31
1418.0,https://www.onthemarket.com/details/13316319/,4 bedroom detached house for sale,"Almond Tree Drive, Weston Turville",595000.0,Offers in excess of,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,"2,045 sq ft / 190 sq m","['Tenure: Freehold', 'Very quiet residential location', 'Walking distance to Stoke Mandeville train station', 'Large open plan kitchen / family area', 'Converted garage', 'Outside office with air conditioning', 'Good school catchment', 'Four double bedrooms', 'Master bedroom suite with walk-in wardrobe', 'Driveway parking', 'Well presented throughout']","Almond Tree Drive, Weston Turville, Buckinghamshire",scraped,51.7972185,-0.7819117,,595000.0,,,D,,,,,,,,,,,,2023-12-31
1419.0,https://www.onthemarket.com/details/13500830/,4 bedroom townhouse for sale,"Brooklands, Milton Keynes MK10",550000.0,Guide price,OnTheMarket > 14 days,Townhouse,4 bed,3bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'Detached Townhouse', '4 Bedrooms', '3 Bath/Shower Rooms', 'Downstairs Cloakroom', 'Garage & Driveway', 'Kitchen/Dining Room']","Brooklands, Milton Keynes MK10, Buckinghamshire",scraped,52.050519998675,-0.693019987407,,550000.0,,,D,,,,,,,,,,,,2023-12-31
1420.0,https://www.onthemarket.com/details/13755515/,1 bedroom semi-detached bungalow for sale,"Fulwoods Drive, Leadenhall, Milton Keynes, MK6",200000.0,Offers in excess of,OnTheMarket > 14 days,Semi-detached bungalow,1 bed,1bath,EPC rating: D*,441 sq ft / 41 sq m,"['Tenure: Freehold', 'No upper chain', 'Off road parking', 'Double glazed', 'enclosed rear garden', '17ft bedroom', 'Lounge/diner', 'Viewing recommended']","Fulwoods Drive, Leadenhall, Milton Keynes, MK6, Buckinghamshire",scraped,52.029453268776,-0.74486283478,,200000.0,,,D,,,,,,,,,,,,2023-12-31
1421.0,https://www.onthemarket.com/details/13504717/,2 bedroom cottage for sale,"Main Street, Tingewick",318000.0,Price qualifier not available,OnTheMarket > 14 days,Cottage,2 bed,1bath,EPC rating: D*,624 sq ft / 58 sq m,"['Downstairs WC', 'Refitted Kitchen & Bathroom', 'Immaculately Presented', 'Potential for Loft Conversion (Subject to Any Necessary Planning Permissions)', 'Gas to Radiator Central Heating', 'EPC Rating D']","Main Street, Tingewick, Buckinghamshire",scraped,51.9904619,-1.0433428,,318000.0,,,D,,,,,,,,,,,,2023-12-31
1422.0,https://www.onthemarket.com/details/13767844/,6 bedroom end of terrace house for sale,"Jenkins Court, Dark Lane, Wingrave, Buckinghamshire, HP22",550000.0,Price qualifier not available,OnTheMarket > 14 days,End of terrace house,6 bed,2bath,EPC rating: C*,"2,583 sq ft / 240 sq m","['Tenure: Freehold', 'Converted house in a gated development', 'Six double bedrooms', 'Two bath or shower rooms', 'Three reception rooms', 'Kitchen/breakfast room, utility room', 'Private rear garden', 'Communal pond and seating area', 'Allocated parking for at least two cars plus guests']","Jenkins Court, Dark Lane, Wingrave, Buckinghamshire, HP22",scraped,51.86301728818,-0.736854765366,,550000.0,,,T,,,,,,,,,,,,2023-12-31
1423.0,https://www.onthemarket.com/details/12225129/,1 bedroom flat for sale,"Braybourne Close, North Uxbridge, Middlesex",269995.0,Price qualifier not available,OnTheMarket > 14 days,Flat,1 bed,1bath,EPC rating: C*,507 sq ft / 47 sq m,"['Tenure: Leasehold (87 years remaining)', 'Top floor apartment', 'Superbly presented', 'Ideal for access to town centre', 'Fantastic Balcony', 'Superb open plan lounge & kitchen with breakfast bar', 'Light filled rooms', 'Allocated parking', 'Ideal first time or investment purchase', 'No chain']","Braybourne Close, North Uxbridge, Middlesex, Buckinghamshire",scraped,51.552130071311,-0.48151631774,,269995.0,,,F,,,,,,,,,,,,2023-12-31
1424.0,https://www.onthemarket.com/details/13436888/,4 bedroom semi-detached house for sale,"Eton Wick Road, Eton Wick, Berkshire, SL4",625000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,4 bed,0bath,EPC rating not available,Size info not available,"['Tenure: Freehold', '4 bedrooms', '2 bathrooms and cloakroom', 'Utility room', 'Large kitchen/diner', 'Electric vehicle charging point', 'EPC-C. Council tax band-E']","Eton Wick Road, Eton Wick, Berkshire, SL4, Buckinghamshire",scraped,51.497540208,-0.636551403,,625000.0,,,S,,,,,,,,,,,,2023-12-31
1425.0,https://www.onthemarket.com/details/13635431/,2 bedroom semi-detached bungalow for sale,"Vincents Way, Naphill HP14",525000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached bungalow,2 bed,2bath,EPC rating not available,Size info not available,"['Two bedroom, extended, semi-detached bungalow', 'No Onward Chain', 'Good sized living room', 'Backs onto a Nature Reserve', 'Bathroom with large shower', 'Garage and driveway parking', 'Long, south facing garden', 'Quiet cul-de-sac location']","Vincents Way, Naphill HP14, Buckinghamshire",scraped,51.663036437576,-0.776272188762,,525000.0,,,D,,,,,,,,,,,,2023-12-31
1426.0,https://www.onthemarket.com/details/13729080/,4 bedroom end of terrace house for sale,"Wyeth Close, Taplow",650000.0,Offers in excess of,OnTheMarket > 14 days,End of terrace house,4 bed,2bath,EPC rating: A*,"1,367 sq ft / 127 sq m","['OPEN DAY - SATURDAY 30thSEPTEMBER 2023', 'EXTENDED BUT OPTION TO FURTHER DEVELOPMENT (STPP)', 'EASY ACCESS TO M4 MOTORWAY (JUNCTION 7)', 'SOLAR PANELS', 'LOCATED 1.1 MILES FROM BURNHAM RAIL STATION (PART OF ELIZABETH LINE NETWORK)', 'ALLOCATED RESIDENTS PARKING', 'CLOSE TO THE JUBILEE RIVER AND DORNEY LAKE', 'WITHIN SHORT WALK OF BURNHAM GRAMMAR AND OTHER EXCELLENT SCHOOLS']","Wyeth Close, Taplow, Buckinghamshire",scraped,51.531453666,-0.690581674,,650000.0,,,T,,,,,,,,,,,,2023-12-31
1427.0,https://www.onthemarket.com/details/13887830/,4 bedroom detached house for sale,"Castlethorpe, Milton Keynes MK19",600000.0,Offers in excess of,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating not available,"1,862 sq ft / 173 sq m","['Tenure: Freehold', '4 Bedroom Detached', 'Extended to Create Superb Kitchen/Breakfast/Living Room', 'Master Bedroom with Dressing Area and Refitted En-suite', 'Study', 'Cul-De-Sac Location', 'Separate Dining Room or Lounge', 'Refitted Cloakroom', 'Village Location']","Castlethorpe, Milton Keynes MK19, Buckinghamshire",scraped,52.109382069306,-0.834782773079,,600000.0,,,D,,,,,,,,,,,,2023-12-31
1428.0,https://www.onthemarket.com/details/13936102/,3 bedroom terraced house for sale,"Papworth Close, Newport Pagnell MK16",290000.0,Offers in excess of,Reduced < 14 days,Terraced house,3 bed,1bath,EPC rating: C*,731 sq ft / 68 sq m,"['Tenure: Freehold', 'TWO/THREE BEDROOM PROPERTY', 'OUSEDALE SCHOOL CATCHMENT', 'SHORT DISTANCE TO NEWPORT PAGNELL HIGH STREET', 'GUIDE PRICE BETWEEN £290,000 - £300,000.....', 'ALLOCATED PARKING', 'LOW MAINTENANCE SOUTH EAST FACING REAR GARDEN', 'DOWNSTAIRS CLOAKROOM', 'BEAUTIFUL WALKS NEARBY', '18FT PLUS LOUNGE/DINER', 'FIRST FLOOR LANDING/STUDY AREA (15`0 x 8`5 max)']","Papworth Close, Newport Pagnell MK16, Buckinghamshire",scraped,52.08020499073,-0.707884999322,,290000.0,,,T,,,,,,,,,,,,2023-12-31
1429.0,https://www.onthemarket.com/details/13759521/,4 bedroom bungalow for sale,"Bletchley, Bletchley MK2",400000.0,Offers over,OnTheMarket > 14 days,Bungalow,4 bed,1bath,EPC rating: D*,"1,011 sq ft / 94 sq m",['Tenure: Freehold'],"Bletchley, Bletchley MK2, Buckinghamshire",scraped,51.99532,-0.7378,,400000.0,,,D,,,,,,,,,,,,2023-12-31
1430.0,https://www.onthemarket.com/details/12476102/,4 bedroom detached house for sale,"Turnberry Close, Bletchley, Milton Keynes, MK3",400000.0,Guide price,OnTheMarket > 14 days,Detached house,4 bed,1bath,EPC rating: C*,"1,205 sq ft / 112 sq m","['Tenure: Freehold', 'DETACHED HOUSE', 'FOUR BEDROOMS', 'DINING ROOM', 'UTILITY AREA', 'FRONT AND REAR GARDENS', 'SINGLE GARAGE AND DRIVEWAY PARKING']","Turnberry Close, Bletchley, Milton Keynes, MK3, Buckinghamshire",scraped,51.989743189005,-0.770725022644,,400000.0,,,D,,,,,,,,,,,,2023-12-31
1431.0,https://www.onthemarket.com/details/14034208/,3 bedroom semi-detached bungalow for sale,"Chesham,  Buckinghamshire,  HP5",460000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached bungalow,3 bed,1bath,EPC rating: D*,"1,082 sq ft / 101 sq m","['Tenure: Freehold', 'Entrance Hall', 'Lounge/Dining Room', 'Kitchen', 'Family Bathroom', 'Front & Rear Gardens', 'Garage & Driveway Parking']","Chesham,  Buckinghamshire,  HP5",scraped,51.740336,-0.6393842,,460000.0,,,D,,,,,,,,,,,,2023-12-31
1432.0,https://www.onthemarket.com/details/13987577/,3 bedroom semi-detached house for sale,"Bradenham Road, West Wycombe, High Wycombe",450000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: E*,925 sq ft / 86 sq m,"['Tenure: Freehold', 'Semi Detached Character Property', 'Three bedrooms', 'Ground floor bathroom', 'Tastefully decorated living room/dining area', 'Outbuilding in large rear garden', 'Countryside views', 'Expansive rear garden', 'Driveway parking', 'Ideal Commute from Saunderton to London Marylebone', 'EPC 44E / Council Tax Band D']","Bradenham Road, West Wycombe, High Wycombe, Buckinghamshire",scraped,51.644785,-0.7962498,,450000.0,,,S,,,,,,,,,,,,2023-12-31
1433.0,https://www.onthemarket.com/details/14091239/,3 bedroom detached bungalow for sale,"Newells Hedge, Pitstone",450000.0,Guide price,OnTheMarket < 7 days,Detached bungalow,3 bed,0bath,EPC rating: C*,893 sq ft / 83 sq m,"['THREE DOUBLE BEDROOM DETACHED BUNGALOW', 'SOUGHT AFTER VILLAGE LOCATION', 'INTERACTIVE VIRTUAL TOUR AVAILABLE', 'DUAL ASPECT LIVING ROOM', 'KITCHEN with INTEGRATED GAS OVEN and HOB', 'BATHROOM with WALK-IN SHOWER', 'SOUTH-WESTERLY FACING REAR GARDEN with REMOTE CONTROLLED SUN CANOPY', 'DRIVEWAY PARKING', 'EPC RATING C']","Newells Hedge, Pitstone, Buckinghamshire",scraped,51.8360028,-0.6423952,,450000.0,,,D,,,,,,,,,,,,2023-12-31
1434.0,https://www.onthemarket.com/details/14014676/,2 bedroom end of terrace house for sale,"Wolverton, Milton Keynes MK12",280000.0,Offers in excess of,OnTheMarket > 14 days,End of terrace house,2 bed,2bath,EPC rating: C*,699 sq ft / 65 sq m,"['Tenure: Freehold', 'Modern Two Bedroom Home', 'Two En Suites', 'Lounge/Dining Room', 'South Facing Garden', 'Two Double Bedrooms', 'Allocated Parking', 'No onward chain', 'EPC: C']","Wolverton, Milton Keynes MK12, Buckinghamshire",scraped,52.0656,-0.80366,,280000.0,,,T,,,,,,,,,,,,2023-12-31
1435.0,https://www.onthemarket.com/details/12618554/,2 bedroom bungalow for sale,"The Maltings, Chackmore",275000.0,Price qualifier not available,OnTheMarket > 14 days,Bungalow,2 bed,1bath,EPC rating not available,Size info not available,"['Renovated bungalow', 'Sought after village', 'Two bedrooms', 'Open plan kitchen/dining/sitting room.', 'Double glazing including Bi-Fold doors', 'Solar Panels', 'Enclosed rear garden', 'No upper chain', 'Close to Stowe National Park & Silverstone Circuit', 'EPC Rating C']","The Maltings, Chackmore, Buckinghamshire",scraped,52.01683,-1.0024333,,275000.0,,,D,,,,,,,,,,,,2023-12-31
1436.0,https://www.onthemarket.com/details/13969249/,3 bedroom semi-detached house for sale,"Stomp Road, Burnham SL1",550000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,936 sq ft / 87 sq m,"['Tenure: Freehold', 'Three bedroom Semi-Detached Family Home', 'Victorian conversion', 'Refitted Bathroom', 'Nearby to Lent Rise School', '17ft Fitted Kitchen/Breakfast Room', 'Recently Renovated', 'Planning permission for loft conversion', 'Decking and Garden', 'Downstairs W/C', 'Bonus basement space']","Stomp Road, Burnham SL1, Buckinghamshire",scraped,51.527965723867,-0.659396881642,,550000.0,,,S,,,,,,,,,,,,2023-12-31
1437.0,https://www.onthemarket.com/details/13843820/,5 bedroom terraced house for sale,"Honduras Gardens, Newton Leys, Milton Keynes",450000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,5 bed,2bath,EPC rating: B*,"1,237 sq ft / 115 sq m","['FIVE BEDROOMS', 'TERRACED', 'GARAGE CONVERSION', 'UNDERFLOOR HEATING', 'EN-SUITE', 'INTEGRATED APPLIANCES', 'UTILITY ROOM', 'CLOAKROOM']","Honduras Gardens, Newton Leys, Milton Keynes, Buckinghamshire",scraped,51.972876917032,-0.739782705607,,450000.0,,,T,,,,,,,,,,,,2023-12-31
1438.0,https://www.onthemarket.com/details/13669181/,5 bedroom detached house for sale,"Turnpin Close, Buckingham",575000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,5 bed,2bath,EPC rating: B*,"1,550 sq ft / 144 sq m","['Five Bedroom Detached', 'No Onward Chain', 'Two Reception Rooms', 'Fabulous Kitchen/Dining Family Room', 'Integrated Appliances', 'En-Suite to Master Bedroom', 'Catchment for the Royal Latin Grammar School', 'Garage & Driveway', 'Immaculate Presentation', 'Enclosed Rear Garden']","Turnpin Close, Buckingham, Buckinghamshire",scraped,51.9893577,-0.9718877,,575000.0,,,D,,,,,,,,,,,,2023-12-31
1439.0,https://www.onthemarket.com/details/14057344/,4 bedroom detached house for sale,"Teasel Avenue, Conniburrow, Milton Keynes",375000.0,Price qualifier not available,OnTheMarket < 14 days,Detached house,4 bed,1bath,EPC rating: C*,"1,054 sq ft / 98 sq m","['DETACHED HOME', 'FOUR BEDROOMS', 'CLOAKROOM', 'DINING ROOM', 'LOUNGE', 'CONSERVATORY', 'DOUBLE GLAZED', 'GARAGE', 'FRONT & REAR GARDENS']","Teasel Avenue, Conniburrow, Milton Keynes, Buckinghamshire",scraped,52.052478457606,-0.759129670569,,375000.0,,,D,,,,,,,,,,,,2023-12-31
1440.0,https://www.onthemarket.com/details/13954758/,3 bedroom detached house for sale,"Bushey Close, Buckingham",459995.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,3 bed,1bath,EPC rating: E*,"1,022 sq ft / 95 sq m","['Extended Detached', 'Fabulous Family/Kitchen/Dining Room', 'Utility/Cloakroom', 'Immaculate Condition', 'Three Bedrooms', 'Two Reception Rooms', 'Landscaped Rear Garden', 'Energy rating C', 'Block Paved Driveway', 'Replacement UPVC Double Glazing']","Bushey Close, Buckingham, Buckinghamshire",scraped,52.0006269,-0.9713099,,459995.0,,,D,,,,,,,,,,,,2023-12-31
1441.0,https://www.onthemarket.com/details/13490340/,4 bedroom detached house for sale,"Wallinger Drive, Shenley Brook End, Milton Keynes, Buckinghamshire, MK5",625000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,"1,313 sq ft / 122 sq m","['Detached property', 'Four bedrooms', 'En suite shower room, family bathroom', 'Sitting room', 'Kitchen/dining room', 'Conservatory', 'Gym', 'Garage, parking']","Wallinger Drive, Shenley Brook End, Milton Keynes, Buckinghamshire, MK5",scraped,52.00999738521,-0.784031357756,,625000.0,,,D,,,,,,,,,,,,2023-12-31
1442.0,https://www.onthemarket.com/details/14023859/,4 bedroom detached house for sale,"Linnet Close, High Wycombe HP12",650000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: D*,"1,173 sq ft / 109 sq m","['Tenure: Freehold', 'Detached Family Home', 'Four Bedrooms', 'En Suite to Master', 'Family Bathroom', 'Two Reception Rooms', 'Conservatory', 'Breakfast Kitchen', 'Downstairs Cloakroom', 'Integral Garage', 'Secluded Cul-de-Sac Location']","Linnet Close, High Wycombe HP12, Buckinghamshire",scraped,51.613674986462,-0.795414992979,,650000.0,,,D,,,,,,,,,,,,2023-12-31
1443.0,https://www.onthemarket.com/details/13669574/,3 bedroom semi-detached house for sale,"Lower Street, Quainton, Buckinghamshire.",499950.0,Guide price,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,893 sq ft / 83 sq m,"['Tenure: Freehold', 'Refurbished Property', 'Period Property', 'Character', 'Fantastic kitchen/dining/living room', '3 Bedrooms', 'New Heat Pump Central Heating', 'Rewired', 'Popular Village']","Lower Street, Quainton, Buckinghamshire.",scraped,51.8741073,-0.9207319,,499950.0,,,S,,,,,,,,,,,,2023-12-31
1444.0,https://www.onthemarket.com/details/14031946/,3 bedroom semi-detached house for sale,"Bunkers Crescent, Milton Keynes",350000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,914 sq ft / 85 sq m,"['THREE BEDROOMS', 'SEMI-DETACHED', 'MODERN BUILD', 'CLOSE PROXIMITY TO TRAIN STATION', 'KITCHEN WITH INTEGRATED APPLIANCES', 'DOWNSTAIRS CLOAKROOM', 'EN-SUITE', 'DRIVEWAY PARKING']","Bunkers Crescent, Milton Keynes, Buckinghamshire",scraped,52.002963046086,-0.739717727266,,350000.0,,,S,,,,,,,,,,,,2023-12-31
1445.0,https://www.onthemarket.com/details/13834512/,3 bedroom cottage for sale,"Bullington End, Hanslope, Milton Keynes",599995.0,Price qualifier not available,OnTheMarket > 14 days,Cottage,3 bed,1bath,EPC rating not available,Size info not available,"['Grade II Listed Cottage', 'Brand New Boiler', 'Newly Fitted Kitchen', '1.5 acres of Land', 'Countryside Views', 'Large Inglenook Fireplace', 'Gated Driveway', 'Oak Beamed Ceilings']","Bullington End, Hanslope, Milton Keynes, Buckinghamshire",scraped,52.09827874521,-0.819838445333,,599995.0,,,D,,,,,,,,,,,,2023-12-31
1446.0,https://www.onthemarket.com/details/14063184/,2 bedroom maisonette for sale,"Siddington Drive, Aylesbury HP18",200000.0,Price qualifier not available,Reduced < 14 days,Maisonette,2 bed,1bath,EPC rating: B*,731 sq ft / 68 sq m,"['Tenure: Leasehold', 'BERRYFIELDS', 'WALK TO TRAIN STATION', 'TWO BEDROOMS KITCHEN WITH INTEGRATED APPLIANCES', 'WHITE BATHROOM SUITE', 'UPVC DOUBLE GLAZING', 'ALLOCATED PARKING', 'SPACIOUS LIVING ROOM']","Siddington Drive, Aylesbury HP18, Buckinghamshire",scraped,51.838711582303,-0.851062272561,,200000.0,,,F,,,,,,,,,,,,2023-12-31
